id,creation_time,property1,property2,property3,property4,property5,failed,failed_reason,time_of_death,details,type,fingerprint_hash,recruiter_id,worker_id,assignment_id,unique_id,hit_id,mode,end_time,base_pay,bonus,entry_information,status
71,2021-11-04 14:34:54.620591,,,,,,f,,,{},participant,2accaad97db0fd6ffcd302bde292e175,mturk,71,3TK8OJTYM39R4R4VMDC3RUQRZ2MPVF,71:3TK8OJTYM39R4R4VMDC3RUQRZ2MPVF,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 14:38:30.448086,1.2,1.3,{},approved
129,2021-11-04 15:00:07.853838,,,,,,f,,,{},participant,ee90a4a2490e95c6ff950b3c6484215a,mturk,129,3JBT3HLQFAQ8DB95NA16C03NNDSPZF,129:3JBT3HLQFAQ8DB95NA16C03NNDSPZF,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:03:46.694063,1.2,1.35,{},approved
167,2021-11-04 15:15:55.283913,,,,,,f,,,{},participant,57a7397b9b15413821c12f7c98570b60,mturk,167,3Z7VU45IP055WJQ328QGB4LPKXSZ1R,167:3Z7VU45IP055WJQ328QGB4LPKXSZ1R,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:45:24.369006,,,{},abandoned
128,2021-11-04 15:00:00.991321,,,,,,f,,,{},participant,7cd4e66a269f4284ba792d21a7832c06,mturk,128,3DZQRBDBSN345AI4UKAR343JV253SH,128:3DZQRBDBSN345AI4UKAR343JV253SH,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:03:46.76962,1.2,1.2,{},approved
193,2021-11-04 15:18:24.20202,,,,,,f,,,{},participant,fcf5a88743b4ed3bced1403e2e7d8663,mturk,193,3AAJC4I4FIGCR067SXWMF4HBEETJZG,193:3AAJC4I4FIGCR067SXWMF4HBEETJZG,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:22:18.431134,1.2,1.1,{},approved
162,2021-11-04 15:15:50.597861,,,,,,f,,,{},participant,7deda64067bc9aef30885b87d020243d,mturk,162,3SPJ033423RCMAW2WBU31X898KOYJ3,162:3SPJ033423RCMAW2WBU31X898KOYJ3,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:22:46.809243,1.2,1.35,{},approved
190,2021-11-04 15:18:18.192166,,,,,,f,,,{},participant,eaf73cd5bdff6eb9b4c34a37442f8c7c,mturk,190,38F71OA9GVKWNRLSUIF7S4TA63TMFY,190:38F71OA9GVKWNRLSUIF7S4TA63TMFY,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:23:12.441935,1.2,1.55,{},approved
185,2021-11-04 15:17:49.854483,,,,,,f,,,{},participant,fe69deee048cafe1bd3dfae1441d66c5,mturk,185,3VP0C6EFSIK04YSHTPC3YYGXD4R6MG,185:3VP0C6EFSIK04YSHTPC3YYGXD4R6MG,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:24:00.880769,1.2,1.35,{},approved
195,2021-11-04 15:18:56.34721,,,,,,f,,,{},participant,b77353353d01b12a707545968567d48d,mturk,195,34PGFRQONQZ8X512HACFG0NTXCPJWQ,195:34PGFRQONQZ8X512HACFG0NTXCPJWQ,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:25:57.612763,1.2,1.2,{},approved
102,2021-11-04 14:45:03.971123,,,,,,f,,,{},participant,f0bf72b4cb89527ca199917930c800fa,mturk,102,3I02618YA2URRCFVHN2YV8O8LVDUPV,102:3I02618YA2URRCFVHN2YV8O8LVDUPV,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 14:50:18.177549,1.2,1.15,{},approved
158,2021-11-04 15:15:13.286679,,,,,,f,,,{},participant,01058b4f7ef2c6f53e4845f8ba014005,mturk,158,3OUYGIZWR9MBBQ3FJGOE610156E0P3,158:3OUYGIZWR9MBBQ3FJGOE610156E0P3,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:22:18.509656,1.2,1.4,{},approved
154,2021-11-04 15:14:34.526999,,,,,,f,,,{},participant,7d1eff86f39f7e4ed80d2b5acee36c22,mturk,154,3GGAI1SQEXMPKF1I3GP6KY879Q1MCN,154:3GGAI1SQEXMPKF1I3GP6KY879Q1MCN,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:22:18.439667,1.2,1.25,{},approved
123,2021-11-04 14:58:53.663743,,,,,,f,,,{},participant,d6b534088e6d2f4b8e573ecb5fab36e2,mturk,123,3MH9DQ757Y0LEZMWE4CB1ZAGK4QUGR,123:3MH9DQ757Y0LEZMWE4CB1ZAGK4QUGR,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:02:02.447039,1.2,1.35,{},approved
87,2021-11-04 14:38:43.675998,,,,,,f,,,{},participant,6b71e47e700eaa157cfecae2d676645b,mturk,87,3CFJTT4SXVEXCFGVRKJ3CJ9CR6KI74,87:3CFJTT4SXVEXCFGVRKJ3CJ9CR6KI74,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 14:42:59.026527,1.2,1.15,{},approved
142,2021-11-04 15:05:52.332296,,,,,,f,,,{},participant,ef0617b78e4e188dcefb6cb9954f3c0e,mturk,142,3XCC1ODXDNZKBWOTD6MIQ2RYJS0QRJ,142:3XCC1ODXDNZKBWOTD6MIQ2RYJS0QRJ,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:09:29.822871,1.2,1.45,{},approved
136,2021-11-04 15:01:31.806854,,,,,,f,,,{},participant,01d9d21d0ae678e6ca46f6ed389daa2e,mturk,136,3HFNH7HEMJ2TM6FFXVS6RYDRHJOQGM,136:3HFNH7HEMJ2TM6FFXVS6RYDRHJOQGM,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:08:22.734031,1.2,1.25,{},approved
134,2021-11-04 15:01:03.4321,,,,,,f,,,{},participant,444f2ce9fd87661148ebb3550cd54b51,mturk,134,34J10VATJHM7IXLANJS9CAQ7WWGQIE,134:34J10VATJHM7IXLANJS9CAQ7WWGQIE,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:03:06.212836,1.2,0,{},did_not_attend
38,2021-11-04 14:29:00.359224,,,,,,f,,,{},participant,cbaa2bb99774e8fa3eb8b6bfd1a02ede,mturk,38,3FTYUGLFSW91H0MQBD3VN2F38VHD5I,38:3FTYUGLFSW91H0MQBD3VN2F38VHD5I,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 14:31:57.187345,1.2,1.25,{},approved
118,2021-11-04 14:58:10.39711,,,,,,f,,,{},participant,d0f396d33cec4afd140efa3e1eb09aed,mturk,118,317HQ483I9GMF08I7R0S8GV2RLPNIK,118:317HQ483I9GMF08I7R0S8GV2RLPNIK,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 14:59:54.255266,1.2,0,{},did_not_attend
36,2021-11-04 14:28:51.829506,,,,,,f,,,{},participant,0bc1c346639b9f1df0e7472438052c5b,mturk,36,3OF2M9AATIC72KCPAIWYGJHOT3MKZ9,36:3OF2M9AATIC72KCPAIWYGJHOT3MKZ9,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 14:31:57.148851,1.2,1.2,{},approved
147,2021-11-04 15:09:57.39896,,,,,,f,,,{},participant,91f593f73675aef39b5717bb1e899642,mturk,147,3PM8NZGV80448SA5M5SAFKDMK9LXQM,147:3PM8NZGV80448SA5M5SAFKDMK9LXQM,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:11:38.166691,1.2,1.2,{},approved
95,2021-11-04 14:41:05.974035,,,,,,f,,,{},participant,c1f710fd3d46918790cbbc0c6d7663a8,mturk,95,3DQQ64TANI94JG40CNHZDW956BOPWP,95:3DQQ64TANI94JG40CNHZDW956BOPWP,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 14:44:46.391866,1.2,1.25,{},approved
64,2021-11-04 14:33:55.501059,,,,,,f,,,{},participant,49f186841ea6e678ef768318d33b0244,mturk,64,3LEIZ60CDLNNLOTY6L59QA38I9B9Z5,64:3LEIZ60CDLNNLOTY6L59QA38I9B9Z5,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 14:38:45.015975,1.2,1.15,{},approved
172,2021-11-04 15:16:26.213964,,,,,,f,,,{},participant,5e5f2dc49cd75560aad3a1ba6b11c103,mturk,172,3I33IC7ZWHQBKW0R9KAVZU4L3IZ2AA,172:3I33IC7ZWHQBKW0R9KAVZU4L3IZ2AA,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:21:05.3549,1.2,1.35,{},approved
72,2021-11-04 14:35:05.594094,,,,,,f,,,{},participant,f0c2151ffe05ff112724d5154e2b1d1f,mturk,72,3SITXWYCNXXH4M8G3NVKKVINY9FXB5,72:3SITXWYCNXXH4M8G3NVKKVINY9FXB5,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 14:38:45.022403,1.2,1.35,{},approved
435,2021-11-04 16:14:03.737635,,,,,,f,,,{},participant,9d4e149a419fda8de7a32e7dec93febc,mturk,435,388U7OUMF9PWN3JUW8S3BW0G6PB0R6,435:388U7OUMF9PWN3JUW8S3BW0G6PB0R6,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 16:17:26.295139,1.2,1.3,{},approved
110,2021-11-04 14:53:34.651428,,,,,,f,,,{},participant,8bc58c411cbbf21633e516002b9a802b,mturk,110,3E7TUJ2EGEAKINO2E3GCZIK5UR0D99,110:3E7TUJ2EGEAKINO2E3GCZIK5UR0D99,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:00:25.789412,1.2,1.15,{},approved
78,2021-11-04 14:36:02.868367,,,,,,f,,,{},participant,a6a78d07f725a5d15b7c87efa8daf443,mturk,78,3O6CYIULEFPHBLCWT9GTN2W4ESGUWQ,78:3O6CYIULEFPHBLCWT9GTN2W4ESGUWQ,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 14:46:01.990181,1.2,1.4,{},approved
79,2021-11-04 14:36:27.806032,,,,,,f,,,{},participant,c86007f4d41cf403f2f44d431b99dabd,mturk,79,3MYYFCXHJ5VMX1SHZYLTOVCMLR2G4Q,79:3MYYFCXHJ5VMX1SHZYLTOVCMLR2G4Q,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 14:40:27.393919,1.2,1.3,{},approved
177,2021-11-04 15:16:57.843041,,,,,,f,,,{},participant,9edb004718b9f569187f2f5dd0e74680,mturk,177,36V4Q8R5ZMOTEGB18YQ143XOD52QMW,177:36V4Q8R5ZMOTEGB18YQ143XOD52QMW,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:21:14.515488,1.2,1.3,{},approved
179,2021-11-04 15:17:09.538353,,,,,,f,,,{},participant,52fd848d094b195b057490158ec690f0,mturk,179,3AMYWKA6YDAO41DT65RGQ2528466OV,179:3AMYWKA6YDAO41DT65RGQ2528466OV,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:23:12.695186,1.2,1.25,{},approved
131,2021-11-04 15:00:41.095078,,,,,,f,,,{},participant,e072d8dddf53a5fc8a4a6b5de40a4804,mturk,131,3X31TUMD7ZALRU9ZN7Z73PAR5OEL1O,131:3X31TUMD7ZALRU9ZN7Z73PAR5OEL1O,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:08:48.122161,1.2,1.4,{},approved
159,2021-11-04 15:15:16.708223,,,,,,f,,,{},participant,119a99855e92b1fd6b818c1bd8db4841,mturk,159,3WJEQKOXAAQ4VBIVQGAHUBUGBCM1AT,159:3WJEQKOXAAQ4VBIVQGAHUBUGBCM1AT,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:18:25.764983,1.2,1.45,{},approved
157,2021-11-04 15:14:56.627886,,,,,,f,,,{},participant,0c9e9994a9dd2fcf9ece50648285dac7,mturk,157,3NG53N1RLX7TTF8IEK1TZG6JO4S8P0,157:3NG53N1RLX7TTF8IEK1TZG6JO4S8P0,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:18:24.295108,1.2,1.3,{},approved
166,2021-11-04 15:15:52.063999,,,,,,f,,,{},participant,1bf2150658be9914e0f4a9530c3e8cb3,mturk,166,3DPNQGW4LN3K083BNLC7C4ZXRD664L,166:3DPNQGW4LN3K083BNLC7C4ZXRD664L,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:18:45.975252,1.2,1.2,{},approved
153,2021-11-04 15:14:13.238045,,,,,,f,,,{},participant,d4d050ec3635fd1198e48ca7baf85cb4,mturk,153,3LS2AMNW5HEHEJWDLE5EW7MT85HQOB,153:3LS2AMNW5HEHEJWDLE5EW7MT85HQOB,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:18:58.407597,1.2,1.25,{},approved
183,2021-11-04 15:17:25.219577,,,,,,f,,,{},participant,1cbb76300746159bf8e6f2ba3a15a4b0,mturk,183,32AT8R96GNXO44VN946SQDTJ8FQUSH,183:32AT8R96GNXO44VN946SQDTJ8FQUSH,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:20:33.569422,1.2,1.25,{},approved
164,2021-11-04 15:15:51.971766,,,,,,f,,,{},participant,ad24f2d419af0608d8a8a865c8c58e52,mturk,164,3AUQQEL7U7HOGA0B5SXDCTPJRUH0VQ,164:3AUQQEL7U7HOGA0B5SXDCTPJRUH0VQ,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:21:05.371964,1.2,1.35,{},approved
462,2021-11-04 16:23:02.516367,,,,,,f,,,{},participant,28f7df64bab2434de328b3e58cd3e86f,mturk,462,3TE3O85732W3JDM8BVWHUKTV3NVR2H,462:3TE3O85732W3JDM8BVWHUKTV3NVR2H,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 16:45:23.173386,,,{},abandoned
239,2021-11-04 15:26:58.611417,,,,,,f,,,{},participant,30bca2f719490f9ce35005e22606ad68,mturk,239,3LQ8PUHQFNGU54M74T5F3WY659NIHD,239:3LQ8PUHQFNGU54M74T5F3WY659NIHD,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:29:06.79345,1.2,1.1,{},approved
41,2021-11-04 14:29:13.17585,,,,,,f,,,{},participant,1e4536743666b136c14042a59e2c3c3a,mturk,41,3A7Y0R2P2QCNM56SRF81IJ106EOXJQ,41:3A7Y0R2P2QCNM56SRF81IJ106EOXJQ,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 14:32:55.720966,1.2,1.1,{},approved
88,2021-11-04 14:39:04.121905,,,,,,f,,,{},participant,91878d9cbf1355b7fd2ed56e78276cd7,mturk,88,32Q90QCQ1U99RPLTEVILV9G65XFEKZ,88:32Q90QCQ1U99RPLTEVILV9G65XFEKZ,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 14:43:48.377792,1.2,1.25,{},approved
67,2021-11-04 14:34:14.925185,,,,,,f,,,{},participant,f842955642c5ee0f4dcac2a6c45378ac,mturk,67,3C6FJU71TSHL0Q7W8AYH8ZHKP0GUYP,67:3C6FJU71TSHL0Q7W8AYH8ZHKP0GUYP,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 14:37:29.952692,1.2,1.3,{},approved
8,2021-11-04 14:27:25.639802,,,,,,f,,,{},participant,92041efbec3de3f88f5f884670df47da,mturk,8,3SB4CE2TJXJCLC3OX9VOPKYHGRUXAA,8:3SB4CE2TJXJCLC3OX9VOPKYHGRUXAA,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 14:30:01.931796,1.2,0,{},did_not_attend
96,2021-11-04 14:41:59.676086,,,,,,f,,,{},participant,6983574ba63729e5e099a0982c0118f5,mturk,96,3KWTYT0872RKFCAIOU1J6FN8H4JL56,96:3KWTYT0872RKFCAIOU1J6FN8H4JL56,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 14:45:27.216812,1.2,1.3,{},approved
112,2021-11-04 14:55:12.431227,,,,,,f,,,{},participant,c7d53405e9504bd0f592fa29bb8c2081,mturk,112,354GIDR5ZDU8N9ZV2V9OR0ZTXYZ00T,112:354GIDR5ZDU8N9ZV2V9OR0ZTXYZ00T,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 14:58:19.715615,1.2,1.25,{},approved
85,2021-11-04 14:37:41.944801,,,,,,f,,,{},participant,2fc50df52972088d242d47d3068e6189,mturk,85,3NPFYT4IZESDV3GRJ9NYL69KEM7XGM,85:3NPFYT4IZESDV3GRJ9NYL69KEM7XGM,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 14:40:42.080219,1.2,1.15,{},approved
47,2021-11-04 14:30:18.474561,,,,,,f,,,{},participant,342028928e6f14467744408d6d3ca6ac,mturk,47,326O153BMKM1DJFJMEWYRWLGLOGDEJ,47:326O153BMKM1DJFJMEWYRWLGLOGDEJ,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 14:33:35.840823,1.2,1.25,{},approved
444,2021-11-04 16:17:34.883002,,,,,,f,,,{},participant,b3bcde112748eb5cd301ef3331c14839,mturk,444,3LJ7UR74RJ1S7T93M2YOEFLJM434N3,444:3LJ7UR74RJ1S7T93M2YOEFLJM434N3,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 16:24:02.847725,,,{},returned
171,2021-11-04 15:16:17.906396,,,,,,f,,,{},participant,ff9cc2cbfb943eba740131bd31995b3d,mturk,171,3P1L2B7AD3D6NMG0T9XIFLNZYZUOLK,171:3P1L2B7AD3D6NMG0T9XIFLNZYZUOLK,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:22:46.762736,1.2,1.3,{},approved
139,2021-11-04 15:03:14.408016,,,,,,f,,,{},participant,38729e26064c555fe3a4e1d7b19f71ed,mturk,139,37C0GNLMHHRX04M4GWD0F8T34QX6DW,139:37C0GNLMHHRX04M4GWD0F8T34QX6DW,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:07:45.842037,1.2,1.25,{},approved
39,2021-11-04 14:29:02.060412,,,,,,f,,,{},participant,80b07cccea16ab1ea15eb98b7b191458,mturk,39,3NPI0JQDAQTCRZ06HICOQC262H6PTZ,39:3NPI0JQDAQTCRZ06HICOQC262H6PTZ,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 14:31:30.323322,1.2,1.2,{},approved
74,2021-11-04 14:35:16.765647,,,,,,f,,,{},participant,f14c892a66a30b4c12ece78c62fc8a21,mturk,74,31HQ4X3T3UYLLE8T0QERZQX0VORSLF,74:31HQ4X3T3UYLLE8T0QERZQX0VORSLF,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,undefined,2021-11-04 14:38:24.047737,1.2,1.2,{},approved
42,2021-11-04 14:29:13.837082,,,,,,f,,,{},participant,10b7e18b16321334ad0e4a1ee24f92f4,mturk,42,3L4PIM1GQV4TKYFF4G3C3OU0I1CRYI,42:3L4PIM1GQV4TKYFF4G3C3OU0I1CRYI,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 14:31:30.435616,1.2,1.1,{},approved
144,2021-11-04 15:06:40.938177,,,,,,f,,,{},participant,11edee701893bb0eb53836d36024c6ce,mturk,144,3NPI0JQDAQTCRZ06HICOQC262HAPT3,144:3NPI0JQDAQTCRZ06HICOQC262HAPT3,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:10:34.185121,1.2,1.15,{},approved
80,2021-11-04 14:36:38.909913,,,,,,f,,,{},participant,6baadd760844aa1dc8119b8302b2ec7c,mturk,80,3HFNH7HEMJ2TM6FFXVS6RYDRHJKQGI,80:3HFNH7HEMJ2TM6FFXVS6RYDRHJKQGI,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 14:39:20.426949,1.2,1.3,{},approved
121,2021-11-04 14:58:38.871396,,,,,,f,,,{},participant,3387e39279eba98fda5355935776c5a5,mturk,121,3PJ71Z61R6QQQS8QYAWHYGJW5U291K,121:3PJ71Z61R6QQQS8QYAWHYGJW5U291K,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:02:02.399596,1.2,1.2,{},approved
46,2021-11-04 14:30:03.472211,,,,,,f,,,{},participant,72b4a31dc3c8dcb2143ec2ab8c3bf1e1,mturk,46,3SB5N7Y3O5S5YDAGGXYRCSM94FMG0A,46:3SB5N7Y3O5S5YDAGGXYRCSM94FMG0A,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 14:35:20.590667,1.2,1.3,{},approved
37,2021-11-04 14:28:55.858523,,,,,,f,,,{},participant,4cc1fb76c8b692cbb033ccd2ff61f3bc,mturk,37,30LSNF239WJQQEJPL828GSS4GQZ2I9,37:30LSNF239WJQQEJPL828GSS4GQZ2I9,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 14:32:24.168846,1.2,1.2,{},approved
119,2021-11-04 14:58:22.255379,,,,,,f,,,{},participant,1375bbee0812d52871151f9fb3070156,mturk,119,3OUYGIZWR9MBBQ3FJGOE610156E0P3,119:3OUYGIZWR9MBBQ3FJGOE610156E0P3,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:14:36.064781,,,{},returned
238,2021-11-04 15:26:51.430118,,,,,,f,,,{},participant,0646994cafd0011029ba1d161bedc5a9,mturk,238,3IUZPWIU1QV38P7KZVCRHFN6C1OWK1,238:3IUZPWIU1QV38P7KZVCRHFN6C1OWK1,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:31:35.94224,1.2,,{},bad_data
65,2021-11-04 14:33:58.289084,,,,,,f,,,{},participant,1f59e9443150c945688808f76575578b,mturk,65,34Q075JO1Z18UYKDYEDO55I32Q401V,65:34Q075JO1Z18UYKDYEDO55I32Q401V,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 14:39:20.583268,1.2,1.25,{},approved
132,2021-11-04 15:00:53.364736,,,,,,f,,,{},participant,90c2da5522e50a452d165ae26aa08c6c,mturk,132,3DQQ64TANI94JG40CNHZDW956BRPWS,132:3DQQ64TANI94JG40CNHZDW956BRPWS,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:02:15.64677,1.2,0,{},did_not_attend
73,2021-11-04 14:35:11.02492,,,,,,f,,,{},participant,fbba038ed862abcbe578dfcb37167d37,mturk,73,3N4BPTXIOAGQGLIF4VXQZR29RL7UKU,73:3N4BPTXIOAGQGLIF4VXQZR29RL7UKU,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 14:39:20.563711,1.2,1.2,{},approved
151,2021-11-04 15:13:08.943208,,,,,,f,,,{},participant,3f00ba6f1cba1e29606920b4948a1f79,mturk,151,39RP059MEJH6AA9CPGTB9E2PR5ZMBE,151:39RP059MEJH6AA9CPGTB9E2PR5ZMBE,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:16:11.829911,1.2,1.3,{},approved
184,2021-11-04 15:17:25.833861,,,,,,f,,,{},participant,5b7c77244a6cc53c76554f618ca6e99f,mturk,184,3TAYZSBPLNWFKSMLQKWMKUYRPO52S5,184:3TAYZSBPLNWFKSMLQKWMKUYRPO52S5,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:20:13.459896,,,{},returned
149,2021-11-04 15:10:26.053848,,,,,,f,,,{},participant,5a808bcc7232499f26ea55ea674851e8,mturk,149,32Q90QCQ1U99RPLTEVILV9G65XIKE8,149:32Q90QCQ1U99RPLTEVILV9G65XIKE8,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:14:44.464483,1.2,1.3,{},approved
473,2021-11-04 16:25:24.20187,,,,,,f,,,{},participant,b98882ed6eea81aba9ee2ef70154768f,mturk,473,3GNCZX450KB7C31XBIL7V7CEET0PAV,473:3GNCZX450KB7C31XBIL7V7CEET0PAV,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 16:29:54.92748,1.2,1.25,{},approved
81,2021-11-04 14:37:06.125713,,,,,,f,,,{},participant,272b5ef84b38e9d455e801f379b2cf9c,mturk,81,3E7TUJ2EGEAKINO2E3GCZIK5UR0D99,81:3E7TUJ2EGEAKINO2E3GCZIK5UR0D99,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 14:42:30.091983,,,{},returned
113,2021-11-04 14:55:38.634888,,,,,,f,,,{},participant,d6866d9ce6f39527739f1c14f610d865,mturk,113,3RXPCZQMQRZ552VYCG2RQX5J97SG1D,113:3RXPCZQMQRZ552VYCG2RQX5J97SG1D,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 14:57:09.318563,,,{},abandoned
133,2021-11-04 15:00:56.213713,,,,,,f,,,{},participant,5cdd7169e553b6b62f036d4b53f7a381,mturk,133,36ZN444YTTM4XL8U8605N5V7HVWOI2,133:36ZN444YTTM4XL8U8605N5V7HVWOI2,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:03:46.589493,1.2,1.2,{},approved
323,2021-11-04 15:47:27.017944,,,,,,f,,,{},participant,6fb762bcda0d98b12c9006eac2d783cb,mturk,323,3NLZY2D53RD98YTG8MPM4QIZD1GLQV,323:3NLZY2D53RD98YTG8MPM4QIZD1GLQV,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:54:03.71044,1.2,1.3,{},approved
40,2021-11-04 14:29:08.917408,,,,,,f,,,{},participant,9d2f896e616ebd9653905c7ae747db89,mturk,40,3HWRJOOET7Q7F8Y1J4RNMV7GMRQSES,40:3HWRJOOET7Q7F8Y1J4RNMV7GMRQSES,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 14:34:31.024092,1.2,1.15,{},approved
24,2021-11-04 14:27:55.333628,,,,,,f,,,{},participant,04d81bc8f670639100a0d4cb207eaf46,mturk,24,37W3JXSD68WYSUW13ADIQN2HAGRWYQ,24:37W3JXSD68WYSUW13ADIQN2HAGRWYQ,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,undefined,2021-11-04 14:35:11.871992,1.2,1.3,{},approved
66,2021-11-04 14:34:07.577112,,,,,,f,,,{},participant,debf0afbad5ce8b2fec2b13547353f09,mturk,66,3DY4FPOOA3CCG4KAZ5GSWPQ60KARV9,66:3DY4FPOOA3CCG4KAZ5GSWPQ60KARV9,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 14:37:51.231925,1.2,1.05,{},approved
124,2021-11-04 14:59:17.051702,,,,,,f,,,{},participant,5de4a93d2a023f775b8da3e455cfc99d,mturk,124,3X66WABAJY61F59DZKGAEQKG7RB3GX,124:3X66WABAJY61F59DZKGAEQKG7RB3GX,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 15:03:06.140991,1.2,1.35,{},approved
89,2021-11-04 14:39:22.478156,,,,,,f,,,{},participant,b2efa5135380998f521d0739fb17ff56,mturk,89,3EKVH9QME0S9I333TU1XPVCROLQD2H,89:3EKVH9QME0S9I333TU1XPVCROLQD2H,3H4IKZHALC6C6HLFE57IP4VSEYFNN0,live,2021-11-04 14:42:41.345816,1.2,1.25,{},approved
